source,Teff,logg,logL,Mass,Mass_std,R_Rsun,n_points,filename
PHOENIX,9200,3.5,2.240999937057495,2.944000005722046,0.5522210888488601,5.192835645911873,346,atlas-or-phoenix-092-35.txt
PHOENIX,9200,4.0,1.5579999685287476,2.181999921798706,0.42250587793058675,2.3654000031733298,346,atlas-or-phoenix-092-40.txt
PHOENIX,9200,4.5,1.1929999589920044,1.9500000476837158,0.286834754492083,1.5538338859370786,346,atlas-or-phoenix-092-45.txt
PHOENIX,9400,2.0,4.3379998207092285,11.187999725341797,3.575695764467581,55.61916526168811,346,atlas-or-phoenix-094-20.txt
PHOENIX,9400,2.5,3.674999952316284,6.892000198364258,1.94816740443656,25.925344283378056,346,atlas-or-phoenix-094-25.txt
PHOENIX,9400,3.0,2.9040000438690186,4.198999881744385,1.15430334899811,10.671478118716898,346,atlas-or-phoenix-094-30.txt
PHOENIX,9400,3.5,2.240999937057495,2.944000005722046,0.5726954791671298,4.974214679379594,346,atlas-or-phoenix-094-35.txt
PHOENIX,9400,4.0,1.6490000486373901,2.311000108718872,0.42820123653606434,2.5160807821465996,346,atlas-or-phoenix-094-40.txt
PHOENIX,9400,4.5,1.2369999885559082,2.0,0.29123167077457385,1.5657576799328752,346,atlas-or-phoenix-094-45.txt
PHOENIX,9600,2.0,4.230999946594238,8.925999641418457,3.6273902112338394,47.14523129180232,346,atlas-or-phoenix-096-20.txt
PHOENIX,9600,2.5,3.674999952316284,6.892000198364258,2.129202124225966,24.85637392447141,346,atlas-or-phoenix-096-25.txt
PHOENIX,9600,3.0,2.9070000648498535,4.198999881744385,1.1646288289450253,10.266864488201522,346,atlas-or-phoenix-096-30.txt
PHOENIX,9600,3.5,2.312000036239624,3.1659998893737793,0.5920688787941293,5.175327236987053,346,atlas-or-phoenix-096-35.txt
PHOENIX,9600,4.0,1.7300000190734863,2.3989999294281006,0.43898689338827207,2.6481208878078184,346,atlas-or-phoenix-096-40.txt
PHOENIX,9600,4.5,1.2790000438690186,2.049999952316284,0.3059961879562576,1.5755704223112754,346,atlas-or-phoenix-096-45.txt
PHOENIX,9800,2.0,4.341000080108643,11.187999725341797,3.7562077031451158,51.34854619533006,346,atlas-or-phoenix-098-20.txt
PHOENIX,9800,2.5,3.678999900817871,6.892000198364258,2.253236890208524,23.962275801351627,346,atlas-or-phoenix-098-25.txt
PHOENIX,9800,3.0,3.062999963760376,4.609000205993652,1.260708944672237,11.790387913561144,346,atlas-or-phoenix-098-30.txt
PHOENIX,9800,3.5,2.38700008392334,3.2070000171661377,0.5913541353291926,5.414123449487648,346,atlas-or-phoenix-098-35.txt
PHOENIX,9800,4.0,1.7369999885559082,2.4059998989105225,0.46136800628904273,2.561699045034109,346,atlas-or-phoenix-098-40.txt
PHOENIX,9800,4.5,1.3220000267028809,2.0989999771118164,0.3313042952749271,1.5886496281921998,346,atlas-or-phoenix-098-45.txt
PHOENIX,10000,2.0,4.53000020980835,12.868000030517578,4.037073750774272,61.30280805356552,346,atlas-or-phoenix-100-20.txt
PHOENIX,10000,2.5,3.678999900817871,6.892000198364258,2.3052016918005545,23.013369679618105,346,atlas-or-phoenix-100-25.txt
PHOENIX,10000,3.0,3.062999963760376,4.609000205993652,1.3068638924851232,11.323488552184122,346,atlas-or-phoenix-100-30.txt
PHOENIX,10000,3.5,2.4019999504089355,3.2079999446868896,0.6306916115866693,5.290299246890728,346,atlas-or-phoenix-100-35.txt
PHOENIX,10000,4.0,1.7910000085830688,2.509000062942505,0.46723113531300847,2.618064053448791,346,atlas-or-phoenix-100-40.txt
PHOENIX,10000,4.5,1.3619999885559082,2.1489999294281006,0.3385784585811,1.5976449013748018,346,atlas-or-phoenix-100-45.txt
PoWR,15000,2.0,5.633999824523926,32.11800003051758,8.963605107628775,97.11753653398165,-1,gal-ob-vd3_15-20_line_calib.txt
PoWR,15000,2.0,5.633999824523926,32.11800003051758,8.963605107628775,97.11753653398165,-1,gal-ob-vd3_15-20_line_calib.txt
PoWR,15000,2.2,5.195000171661377,21.54800033569336,8.937246545944129,58.58653743332378,-1,gal-ob-vd3_15-22_line_calib.txt
PoWR,15000,2.2,5.195000171661377,21.54800033569336,8.937246545944129,58.58653743332378,-1,gal-ob-vd3_15-22_line_calib.txt
PoWR,15000,2.4,4.973999977111816,17.78700065612793,9.433853054894175,45.42529265219696,-1,gal-ob-vd3_15-24_line_calib.txt
PoWR,15000,2.4,4.973999977111816,17.78700065612793,9.433853054894175,45.42529265219696,-1,gal-ob-vd3_15-24_line_calib.txt
PoWR,15000,2.6,4.565000057220459,12.864999771118164,8.354065321746917,28.36597880028774,-1,gal-ob-vd3_15-26_line_calib.txt
PoWR,15000,2.6,4.565000057220459,12.864999771118164,8.354065321746917,28.36597880028774,-1,gal-ob-vd3_15-26_line_calib.txt
PoWR,15000,2.8,4.380000114440918,11.1850004196167,4.278244837865805,22.924390756543502,-1,gal-ob-vd3_15-28_line_calib.txt
PoWR,15000,2.8,4.380000114440918,11.1850004196167,4.278244837865805,22.924390756543502,-1,gal-ob-vd3_15-28_line_calib.txt
PoWR,15000,3.0,4.0320000648498535,8.654999732971191,3.125514437779788,15.356695671286484,-1,gal-ob-vd3_15-30_line_calib.txt
PoWR,15000,3.0,4.0320000648498535,8.654999732971191,3.125514437779788,15.356695671286484,-1,gal-ob-vd3_15-30_line_calib.txt
PoWR,15000,3.2,3.691999912261963,6.888999938964844,2.1299666014339156,10.382398677722122,-1,gal-ob-vd3_15-32_line_calib.txt
PoWR,15000,3.2,3.691999912261963,6.888999938964844,2.1299666014339156,10.382398677722122,-1,gal-ob-vd3_15-32_line_calib.txt
PoWR,15000,3.4,3.447000026702881,6.1529998779296875,1.498884244375587,7.830649019481814,-1,gal-ob-vd3_15-34_line_calib.txt
PoWR,15000,3.4,3.447000026702881,6.1529998779296875,1.498884244375587,7.830649019481814,-1,gal-ob-vd3_15-34_line_calib.txt
PoWR,15000,3.6,3.2130000591278076,5.070000171661377,1.2617953627686562,5.981330153004264,-1,gal-ob-vd3_15-36_line_calib.txt
PoWR,15000,3.6,3.2130000591278076,5.070000171661377,1.2617953627686562,5.981330153004264,-1,gal-ob-vd3_15-36_line_calib.txt
PoWR,16000,2.0,-9.99899959564209,0.7039999961853027,9.807807732457867,1.3023883427982528e-06,-1,gal-ob-vd3_16-20_line_calib.txt
PoWR,16000,2.0,-9.99899959564209,0.7039999961853027,9.807807732457867,1.3023883427982528e-06,-1,gal-ob-vd3_16-20_line_calib.txt
PoWR,16000,2.2,5.421000003814697,26.246999740600586,10.257879677380132,66.79443799641763,-1,gal-ob-vd3_16-22_line_calib.txt
PoWR,16000,2.2,5.421000003814697,26.246999740600586,10.257879677380132,66.79443799641763,-1,gal-ob-vd3_16-22_line_calib.txt
PoWR,16000,2.4,5.197000026702881,21.547000885009766,10.95411588054109,51.610766792205624,-1,gal-ob-vd3_16-24_line_calib.txt
PoWR,16000,2.4,5.197000026702881,21.547000885009766,10.95411588054109,51.610766792205624,-1,gal-ob-vd3_16-24_line_calib.txt
PoWR,16000,2.6,4.763000011444092,14.987000465393066,9.573103846993622,31.31412666064556,-1,gal-ob-vd3_16-26_line_calib.txt
PoWR,16000,2.6,4.763000011444092,14.987000465393066,9.573103846993622,31.31412666064556,-1,gal-ob-vd3_16-26_line_calib.txt
PoWR,16000,2.8,4.566999912261963,12.864999771118164,5.321310392606451,24.988503858253072,-1,gal-ob-vd3_16-28_line_calib.txt
PoWR,16000,2.8,4.566999912261963,12.864999771118164,5.321310392606451,24.988503858253072,-1,gal-ob-vd3_16-28_line_calib.txt
PoWR,16000,3.0,4.199999809265137,9.793000221252441,3.501386692064747,16.377220744209026,-1,gal-ob-vd3_16-30_line_calib.txt
PoWR,16000,3.0,4.199999809265137,9.793000221252441,3.501386692064747,16.377220744209026,-1,gal-ob-vd3_16-30_line_calib.txt
PoWR,16000,3.2,3.8480000495910645,7.704999923706055,2.580578595015754,10.920444674672057,-1,gal-ob-vd3_16-32_line_calib.txt
PoWR,16000,3.2,3.8480000495910645,7.704999923706055,2.580578595015754,10.920444674672057,-1,gal-ob-vd3_16-32_line_calib.txt
PoWR,16000,3.4,3.6659998893737793,6.888000011444092,1.7030219380035692,8.856053732045439,-1,gal-ob-vd3_16-34_line_calib.txt
PoWR,16000,3.4,3.6659998893737793,6.888000011444092,1.7030219380035692,8.856053732045439,-1,gal-ob-vd3_16-34_line_calib.txt
PoWR,16000,3.6,3.38700008392334,5.5960001945495605,1.4553212967002624,6.423035762895975,-1,gal-ob-vd3_16-36_line_calib.txt
PoWR,16000,3.6,3.38700008392334,5.5960001945495605,1.4553212967002624,6.423035762895975,-1,gal-ob-vd3_16-36_line_calib.txt
PoWR,17000,2.0,5.802999973297119,33.97600173950195,9.553045291164587,91.8506866623758,-1,gal-ob-vd3_17-20_line_calib.txt
PoWR,17000,2.0,5.802999973297119,33.97600173950195,9.553045291164587,91.8506866623758,-1,gal-ob-vd3_17-20_line_calib.txt
PoWR,17000,2.2,5.593999862670898,32.34000015258789,10.256834949845167,72.20750717327127,-1,gal-ob-vd3_17-22_line_calib.txt
PoWR,17000,2.2,5.593999862670898,32.34000015258789,10.256834949845167,72.20750717327127,-1,gal-ob-vd3_17-22_line_calib.txt
PoWR,17000,2.4,5.197000026702881,21.54599952697754,11.521205319073166,45.71749584361467,-1,gal-ob-vd3_17-24_line_calib.txt
PoWR,17000,2.4,5.197000026702881,21.54599952697754,11.521205319073166,45.71749584361467,-1,gal-ob-vd3_17-24_line_calib.txt
PoWR,17000,2.6,4.9770002365112305,17.785999298095703,11.901401171032477,35.488082900263485,-1,gal-ob-vd3_17-26_line_calib.txt
PoWR,17000,2.6,4.9770002365112305,17.785999298095703,11.901401171032477,35.488082900263485,-1,gal-ob-vd3_17-26_line_calib.txt
PoWR,17000,2.8,4.567999839782715,12.86400032043457,8.088098323326944,22.1606421402132,-1,gal-ob-vd3_17-28_line_calib.txt
PoWR,17000,2.8,4.567999839782715,12.86400032043457,8.088098323326944,22.1606421402132,-1,gal-ob-vd3_17-28_line_calib.txt
PoWR,17000,3.0,4.376999855041504,11.184000015258789,4.299385509795557,17.786166284130278,-1,gal-ob-vd3_17-30_line_calib.txt
PoWR,17000,3.0,4.376999855041504,11.184000015258789,4.299385509795557,17.786166284130278,-1,gal-ob-vd3_17-30_line_calib.txt
PoWR,17000,3.2,4.01800012588501,8.654000282287598,2.9466578565392636,11.76474406156719,-1,gal-ob-vd3_17-32_line_calib.txt
PoWR,17000,3.2,4.01800012588501,8.654000282287598,2.9466578565392636,11.76474406156719,-1,gal-ob-vd3_17-32_line_calib.txt
PoWR,17000,3.4,3.7820000648498535,7.645999908447266,2.0128122719414736,8.965663877630337,-1,gal-ob-vd3_17-34_line_calib.txt
PoWR,17000,3.4,3.7820000648498535,7.645999908447266,2.0128122719414736,8.965663877630337,-1,gal-ob-vd3_17-34_line_calib.txt
PoWR,17000,3.6,3.499000072479248,6.5960001945495605,1.6780263285712291,6.472654966182129,-1,gal-ob-vd3_17-36_line_calib.txt
PoWR,17000,3.6,3.499000072479248,6.5960001945495605,1.6780263285712291,6.472654966182129,-1,gal-ob-vd3_17-36_line_calib.txt
PoWR,17000,3.8,3.369999885559082,6.2829999923706055,1.3261179299168675,5.57933403611554,-1,gal-ob-vd3_17-38_line_calib.txt
PoWR,17000,3.8,3.369999885559082,6.2829999923706055,1.3261179299168675,5.57933403611554,-1,gal-ob-vd3_17-38_line_calib.txt
PoWR,18000,2.0,6.241000175476074,52.374000549316406,9.570136858038751,135.65485485002432,-1,gal-ob-vd3_18-20_line_calib.txt
PoWR,18000,2.0,6.241000175476074,52.374000549316406,9.570136858038751,135.65485485002432,-1,gal-ob-vd3_18-20_line_calib.txt
PoWR,18000,2.2,5.775000095367432,40.28099822998047,10.289614155061605,79.3296066659034,-1,gal-ob-vd3_18-22_line_calib.txt
PoWR,18000,2.2,5.775000095367432,40.28099822998047,10.289614155061605,79.3296066659034,-1,gal-ob-vd3_18-22_line_calib.txt
PoWR,18000,2.4,5.420000076293945,26.246999740600586,11.325250552755206,52.715131160668804,-1,gal-ob-vd3_18-24_line_calib.txt
PoWR,18000,2.4,5.420000076293945,26.246999740600586,11.325250552755206,52.715131160668804,-1,gal-ob-vd3_18-24_line_calib.txt
PoWR,18000,2.6,5.197999954223633,21.54599952697754,11.883268050986137,40.825849512477326,-1,gal-ob-vd3_18-26_line_calib.txt
PoWR,18000,2.6,5.197999954223633,21.54599952697754,11.883268050986137,40.825849512477326,-1,gal-ob-vd3_18-26_line_calib.txt
PoWR,18000,2.8,4.764999866485596,14.984999656677246,9.955668067793964,24.79905812523449,-1,gal-ob-vd3_18-28_line_calib.txt
PoWR,18000,2.8,4.764999866485596,14.984999656677246,9.955668067793964,24.79905812523449,-1,gal-ob-vd3_18-28_line_calib.txt
PoWR,18000,3.0,4.565999984741211,12.86400032043457,5.438312534561653,19.721286650654026,-1,gal-ob-vd3_18-30_line_calib.txt
PoWR,18000,3.0,4.565999984741211,12.86400032043457,5.438312534561653,19.721286650654026,-1,gal-ob-vd3_18-30_line_calib.txt
PoWR,18000,3.2,4.184999942779541,9.791999816894531,3.168607162412276,12.718480388938731,-1,gal-ob-vd3_18-32_line_calib.txt
PoWR,18000,3.2,4.184999942779541,9.791999816894531,3.168607162412276,12.718480388938731,-1,gal-ob-vd3_18-32_line_calib.txt
PoWR,18000,3.4,3.9549999237060547,8.586000442504883,2.4570280032388596,9.759671839360887,-1,gal-ob-vd3_18-34_line_calib.txt
PoWR,18000,3.4,3.9549999237060547,8.586000442504883,2.4570280032388596,9.759671839360887,-1,gal-ob-vd3_18-34_line_calib.txt
PoWR,18000,3.6,3.6649999618530273,7.357999801635742,1.92718457365531,6.989324980558174,-1,gal-ob-vd3_18-36_line_calib.txt
PoWR,18000,3.6,3.6649999618530273,7.357999801635742,1.92718457365531,6.989324980558174,-1,gal-ob-vd3_18-36_line_calib.txt
PoWR,18000,3.8,3.3359999656677246,6.199999809265137,1.5107492343720994,4.785587222361625,-1,gal-ob-vd3_18-38_line_calib.txt
PoWR,18000,3.8,3.3359999656677246,6.199999809265137,1.5107492343720994,4.785587222361625,-1,gal-ob-vd3_18-38_line_calib.txt
PoWR,18000,4.0,3.190999984741211,6.0,1.199460395944519,4.049815569105327,-1,gal-ob-vd3_18-40_line_calib.txt
PoWR,18000,4.0,3.190999984741211,6.0,1.199460395944519,4.049815569105327,-1,gal-ob-vd3_18-40_line_calib.txt
PoWR,19000,2.2,5.803999900817871,33.446998596191406,10.252933665614659,73.616134939118,-1,gal-ob-vd3_19-22_line_calib.txt
PoWR,19000,2.2,5.803999900817871,33.446998596191406,10.252933665614659,73.616134939118,-1,gal-ob-vd3_19-22_line_calib.txt
PoWR,19000,2.4,5.578999996185303,32.52199935913086,10.781980983873684,56.81631459436578,-1,gal-ob-vd3_19-24_line_calib.txt
PoWR,19000,2.4,5.578999996185303,32.52199935913086,10.781980983873684,56.81631459436578,-1,gal-ob-vd3_19-24_line_calib.txt
PoWR,19000,2.6,5.197000026702881,21.545000076293945,11.663680759022235,36.599324927436676,-1,gal-ob-vd3_19-26_line_calib.txt
PoWR,19000,2.6,5.197000026702881,21.545000076293945,11.663680759022235,36.599324927436676,-1,gal-ob-vd3_19-26_line_calib.txt
PoWR,19000,2.8,4.9770002365112305,17.78499984741211,11.309602631121987,28.410127307967166,-1,gal-ob-vd3_19-28_line_calib.txt
PoWR,19000,2.8,4.9770002365112305,17.78499984741211,11.309602631121987,28.410127307967166,-1,gal-ob-vd3_19-28_line_calib.txt
PoWR,19000,3.0,4.564000129699707,12.86299991607666,7.603750354633423,17.659285439690553,-1,gal-ob-vd3_19-30_line_calib.txt
PoWR,19000,3.0,4.564000129699707,12.86299991607666,7.603750354633423,17.659285439690553,-1,gal-ob-vd3_19-30_line_calib.txt
PoWR,19000,3.2,4.367000102996826,11.182999610900879,3.9808992903697615,14.075800831870946,-1,gal-ob-vd3_19-32_line_calib.txt
PoWR,19000,3.2,4.367000102996826,11.182999610900879,3.9808992903697615,14.075800831870946,-1,gal-ob-vd3_19-32_line_calib.txt
PoWR,19000,3.4,4.131999969482422,9.710000038146973,2.9007399506167797,10.739227592521933,-1,gal-ob-vd3_19-34_line_calib.txt
PoWR,19000,3.4,4.131999969482422,9.710000038146973,2.9007399506167797,10.739227592521933,-1,gal-ob-vd3_19-34_line_calib.txt
PoWR,19000,3.6,3.828000068664551,8.223999977111816,2.2283619137144317,7.567860114667027,-1,gal-ob-vd3_19-36_line_calib.txt
PoWR,19000,3.6,3.828000068664551,8.223999977111816,2.2283619137144317,7.567860114667027,-1,gal-ob-vd3_19-36_line_calib.txt
PoWR,19000,3.8,3.496000051498413,6.886000156402588,1.7078282741731197,5.163843686034409,-1,gal-ob-vd3_19-38_line_calib.txt
PoWR,19000,3.8,3.496000051498413,6.886000156402588,1.7078282741731197,5.163843686034409,-1,gal-ob-vd3_19-38_line_calib.txt
PoWR,19000,4.0,3.2860000133514404,6.2779998779296875,1.3690401988241592,4.054833895748923,-1,gal-ob-vd3_19-40_line_calib.txt
PoWR,19000,4.0,3.2860000133514404,6.2779998779296875,1.3690401988241592,4.054833895748923,-1,gal-ob-vd3_19-40_line_calib.txt
PoWR,19000,4.2,3.0889999866485596,6.0,1.2863093116655429,3.2320126721889237,-1,gal-ob-vd3_19-42_line_calib.txt
PoWR,19000,4.2,3.0889999866485596,6.0,1.2863093116655429,3.2320126721889237,-1,gal-ob-vd3_19-42_line_calib.txt
PoWR,20000,2.2,5.909999847412109,31.988000869750977,9.000125283884476,75.06201106342868,-1,gal-ob-vd3_20-22_line_calib.txt
PoWR,20000,2.2,5.909999847412109,31.988000869750977,9.000125283884476,75.06201106342868,-1,gal-ob-vd3_20-22_line_calib.txt
PoWR,20000,2.4,5.965000152587891,52.85499954223633,10.504151443702527,79.96875752799339,-1,gal-ob-vd3_20-24_line_calib.txt
PoWR,20000,2.4,5.965000152587891,52.85499954223633,10.504151443702527,79.96875752799339,-1,gal-ob-vd3_20-24_line_calib.txt
PoWR,20000,2.6,5.418000221252441,26.246000289916992,11.369776485770098,42.6010577856394,-1,gal-ob-vd3_20-26_line_calib.txt
PoWR,20000,2.6,5.418000221252441,26.246000289916992,11.369776485770098,42.6010577856394,-1,gal-ob-vd3_20-26_line_calib.txt
PoWR,20000,2.8,5.196000099182129,21.54400062561035,11.360997046033411,32.99288716417943,-1,gal-ob-vd3_20-28_line_calib.txt
PoWR,20000,2.8,5.196000099182129,21.54400062561035,11.360997046033411,32.99288716417943,-1,gal-ob-vd3_20-28_line_calib.txt
PoWR,20000,3.0,4.76200008392334,14.984000205993652,9.028431784325823,20.01798290885942,-1,gal-ob-vd3_20-30_line_calib.txt
PoWR,20000,3.0,4.76200008392334,14.984000205993652,9.028431784325823,20.01798290885942,-1,gal-ob-vd3_20-30_line_calib.txt
PoWR,20000,3.2,4.556000232696533,12.862000465393066,5.871003641725191,15.791391056741473,-1,gal-ob-vd3_20-32_line_calib.txt
PoWR,20000,3.2,4.556000232696533,12.862000465393066,5.871003641725191,15.791391056741473,-1,gal-ob-vd3_20-32_line_calib.txt
PoWR,20000,3.4,4.166999816894531,9.789999961853027,3.453164551400499,10.090674115725479,-1,gal-ob-vd3_20-34_line_calib.txt
PoWR,20000,3.4,4.166999816894531,9.789999961853027,3.453164551400499,10.090674115725479,-1,gal-ob-vd3_20-34_line_calib.txt
PoWR,20000,3.6,4.001999855041504,9.270000457763672,2.6023330134507305,8.344881994576197,-1,gal-ob-vd3_20-36_line_calib.txt
PoWR,20000,3.6,4.001999855041504,9.270000457763672,2.6023330134507305,8.344881994576197,-1,gal-ob-vd3_20-36_line_calib.txt
PoWR,20000,3.8,3.6630001068115234,7.703000068664551,1.7961235254642753,5.648333425783591,-1,gal-ob-vd3_20-38_line_calib.txt
PoWR,20000,3.8,3.6630001068115234,7.703000068664551,1.7961235254642753,5.648333425783591,-1,gal-ob-vd3_20-38_line_calib.txt
PoWR,20000,4.0,3.4079999923706055,6.855000019073486,1.5557253272398306,4.211339641235239,-1,gal-ob-vd3_20-40_line_calib.txt
PoWR,20000,4.0,3.4079999923706055,6.855000019073486,1.5557253272398306,4.211339641235239,-1,gal-ob-vd3_20-40_line_calib.txt
PoWR,20000,4.2,3.1760001182556152,6.449999809265137,1.4776996978436503,3.2241878071635974,-1,gal-ob-vd3_20-42_line_calib.txt
PoWR,20000,4.2,3.1760001182556152,6.449999809265137,1.4776996978436503,3.2241878071635974,-1,gal-ob-vd3_20-42_line_calib.txt
PoWR,21000,2.4,5.828999996185303,32.643001556396484,10.294898084572964,62.02141525653412,-1,gal-ob-vd3_21-24_line_calib.txt
PoWR,21000,2.4,5.828999996185303,32.643001556396484,10.294898084572964,62.02141525653412,-1,gal-ob-vd3_21-24_line_calib.txt
PoWR,21000,2.6,5.561999797821045,32.54399871826172,11.329510472729453,45.6080572266683,-1,gal-ob-vd3_21-26_line_calib.txt
PoWR,21000,2.6,5.561999797821045,32.54399871826172,11.329510472729453,45.6080572266683,-1,gal-ob-vd3_21-26_line_calib.txt
PoWR,21000,2.8,5.195000171661377,21.54400062561035,11.66820519541846,29.89109052720601,-1,gal-ob-vd3_21-28_line_calib.txt
PoWR,21000,2.8,5.195000171661377,21.54400062561035,11.66820519541846,29.89109052720601,-1,gal-ob-vd3_21-28_line_calib.txt
PoWR,21000,3.0,4.974999904632568,17.783000946044922,9.68488115322693,23.202865701412748,-1,gal-ob-vd3_21-30_line_calib.txt
PoWR,21000,3.0,4.974999904632568,17.783000946044922,9.68488115322693,23.202865701412748,-1,gal-ob-vd3_21-30_line_calib.txt
PoWR,21000,3.2,4.552999973297119,12.862000465393066,6.747122408179298,14.273867488493948,-1,gal-ob-vd3_21-32_line_calib.txt
PoWR,21000,3.2,4.552999973297119,12.862000465393066,6.747122408179298,14.273867488493948,-1,gal-ob-vd3_21-32_line_calib.txt
PoWR,21000,3.4,4.343999862670898,11.152999877929688,4.5075659108496104,11.221259486652716,-1,gal-ob-vd3_21-34_line_calib.txt
PoWR,21000,3.4,4.343999862670898,11.152999877929688,4.5075659108496104,11.221259486652716,-1,gal-ob-vd3_21-34_line_calib.txt
PoWR,21000,3.6,4.001999855041504,9.270000457763672,2.9985876579920943,7.569053963334418,-1,gal-ob-vd3_21-36_line_calib.txt
PoWR,21000,3.6,4.001999855041504,9.270000457763672,2.9985876579920943,7.569053963334418,-1,gal-ob-vd3_21-36_line_calib.txt
PoWR,21000,3.8,3.8550000190734863,8.729999542236328,2.1857038353660663,6.390600713446551,-1,gal-ob-vd3_21-38_line_calib.txt
PoWR,21000,3.8,3.8550000190734863,8.729999542236328,2.1857038353660663,6.390600713446551,-1,gal-ob-vd3_21-38_line_calib.txt
PoWR,21000,4.0,3.5739998817443848,7.665999889373779,1.7951413559317961,4.624253297141696,-1,gal-ob-vd3_21-40_line_calib.txt
PoWR,21000,4.0,3.5739998817443848,7.665999889373779,1.7951413559317961,4.624253297141696,-1,gal-ob-vd3_21-40_line_calib.txt
PoWR,21000,4.2,3.309999942779541,6.995999813079834,1.707943072014188,3.4122563089262234,-1,gal-ob-vd3_21-42_line_calib.txt
PoWR,21000,4.2,3.309999942779541,6.995999813079834,1.707943072014188,3.4122563089262234,-1,gal-ob-vd3_21-42_line_calib.txt
PoWR,22000,2.4,5.8429999351501465,32.35900115966797,10.176116499412027,57.429478078807364,-1,gal-ob-vd3_22-24_line_calib.txt
PoWR,22000,2.4,5.8429999351501465,32.35900115966797,10.176116499412027,57.429478078807364,-1,gal-ob-vd3_22-24_line_calib.txt
PoWR,22000,2.6,5.750999927520752,41.11000061035156,13.586570658949855,51.65767618667567,-1,gal-ob-vd3_22-26_line_calib.txt
PoWR,22000,2.6,5.750999927520752,41.11000061035156,13.586570658949855,51.65767618667567,-1,gal-ob-vd3_22-26_line_calib.txt
PoWR,22000,2.8,5.415999889373779,26.2450008392334,16.86342367365704,35.12649738154292,-1,gal-ob-vd3_22-28_line_calib.txt
PoWR,22000,2.8,5.415999889373779,26.2450008392334,16.86342367365704,35.12649738154292,-1,gal-ob-vd3_22-28_line_calib.txt
PoWR,22000,3.0,4.9730000495910645,17.783000946044922,12.465605192295364,21.092833604274293,-1,gal-ob-vd3_22-30_line_calib.txt
PoWR,22000,3.0,4.9730000495910645,17.783000946044922,12.465605192295364,21.092833604274293,-1,gal-ob-vd3_22-30_line_calib.txt
PoWR,22000,3.2,4.755000114440918,14.982999801635742,8.048555125819012,16.410996734389943,-1,gal-ob-vd3_22-32_line_calib.txt
PoWR,22000,3.2,4.755000114440918,14.982999801635742,8.048555125819012,16.410996734389943,-1,gal-ob-vd3_22-32_line_calib.txt
PoWR,22000,3.4,4.446000099182129,12.493000030517578,5.22187962740515,11.498334838965468,-1,gal-ob-vd3_22-34_line_calib.txt
PoWR,22000,3.4,4.446000099182129,12.493000030517578,5.22187962740515,11.498334838965468,-1,gal-ob-vd3_22-34_line_calib.txt
PoWR,22000,3.6,4.178999900817871,10.527000427246094,3.5408258907120183,8.455413524148536,-1,gal-ob-vd3_22-36_line_calib.txt
PoWR,22000,3.6,4.178999900817871,10.527000427246094,3.5408258907120183,8.455413524148536,-1,gal-ob-vd3_22-36_line_calib.txt
PoWR,22000,3.8,4.005000114440918,9.765999794006348,2.5576989120577576,6.92045994067012,-1,gal-ob-vd3_22-38_line_calib.txt
PoWR,22000,3.8,4.005000114440918,9.765999794006348,2.5576989120577576,6.92045994067012,-1,gal-ob-vd3_22-38_line_calib.txt
PoWR,22000,4.0,3.6689999103546143,8.288000106811523,2.063804953722984,4.700400426664347,-1,gal-ob-vd3_22-40_line_calib.txt
PoWR,22000,4.0,3.6689999103546143,8.288000106811523,2.063804953722984,4.700400426664347,-1,gal-ob-vd3_22-40_line_calib.txt
PoWR,22000,4.2,3.4739999771118164,7.830999851226807,2.000001860861261,3.7552157208964254,-1,gal-ob-vd3_22-42_line_calib.txt
PoWR,22000,4.2,3.4739999771118164,7.830999851226807,2.000001860861261,3.7552157208964254,-1,gal-ob-vd3_22-42_line_calib.txt
PoWR,23000,2.4,5.906000137329102,32.03799819946289,12.479648232423747,56.496905398012416,-1,gal-ob-vd3_23-24_line_calib.txt
PoWR,23000,2.4,5.906000137329102,32.03799819946289,12.479648232423747,56.496905398012416,-1,gal-ob-vd3_23-24_line_calib.txt
PoWR,23000,2.6,5.940000057220459,52.95800018310547,17.95715497375115,58.752265811697136,-1,gal-ob-vd3_23-26_line_calib.txt
PoWR,23000,2.6,5.940000057220459,52.95800018310547,17.95715497375115,58.752265811697136,-1,gal-ob-vd3_23-26_line_calib.txt
PoWR,23000,2.8,5.539000034332275,32.430999755859375,19.452652996916363,37.02751858680619,-1,gal-ob-vd3_23-28_line_calib.txt
PoWR,23000,2.8,5.539000034332275,32.430999755859375,19.452652996916363,37.02751858680619,-1,gal-ob-vd3_23-28_line_calib.txt
PoWR,23000,3.0,5.191999912261963,21.542999267578125,18.26332608026776,24.832734631267996,-1,gal-ob-vd3_23-30_line_calib.txt
PoWR,23000,3.0,5.191999912261963,21.542999267578125,18.26332608026776,24.832734631267996,-1,gal-ob-vd3_23-30_line_calib.txt
PoWR,23000,3.2,4.752999782562256,14.982000350952148,10.12218902436862,14.980437007356462,-1,gal-ob-vd3_23-32_line_calib.txt
PoWR,23000,3.2,4.752999782562256,14.982000350952148,10.12218902436862,14.980437007356462,-1,gal-ob-vd3_23-32_line_calib.txt
PoWR,23000,3.4,4.548999786376953,12.859999656677246,5.872446259806525,11.844711431834403,-1,gal-ob-vd3_23-34_line_calib.txt
PoWR,23000,3.4,4.548999786376953,12.859999656677246,5.872446259806525,11.844711431834403,-1,gal-ob-vd3_23-34_line_calib.txt
